claim_id,claim_date,sale_id,repair_status
21738,2024-01-12,319805,Paid Repaired
21739,2024-08-30,96151,Paid Repaired
21740,2022-12-29,516546,Paid Repaired
21741,2024-12-15,347560,Warranty Void
21742,2022-03-16,759865,Paid Repaired
21743,2022-08-09,738485,Warranty Void
21744,2024-09-25,616324,Paid Repaired
21745,2023-08-14,179275,Warranty Void
21746,2023-09-10,74620,Paid Repaired
21747,2024-10-11,438418,Paid Repaired
21748,2024-11-02,720087,Warranty Void
21749,2024-04-10,637879,Warranty Void
21750,2023-02-14,869384,Paid Repaired
21751,2024-05-02,410671,Paid Repaired
21752,2023-12-25,394474,Paid Repaired
21753,2022-10-11,119864,Warranty Void
21754,2023-07-12,328312,Paid Repaired
21755,2024-09-28,731251,Paid Repaired
21756,2024-05-16,559552,Paid Repaired
21757,2023-03-24,285999,Paid Repaired
21758,2024-06-24,854580,Paid Repaired
21759,2024-04-24,625758,Paid Repaired
21760,2024-07-29,852252,Warranty Void
21761,2024-08-22,707926,Paid Repaired
21762,2024-06-29,745111,Paid Repaired
21763,2023-08-03,710649,Paid Repaired
21764,2024-07-25,472583,Paid Repaired
21765,2022-09-24,45763,Paid Repaired
21766,2025-01-15,469582,Paid Repaired
21767,2024-08-10,521308,Paid Repaired
21768,2024-02-14,422210,Paid Repaired
21769,2024-03-07,798776,Paid Repaired
21770,2024-03-26,536363,Warranty Void
21771,2024-11-17,152216,Paid Repaired
21772,2024-12-19,265161,Paid Repaired
21773,2024-12-30,305110,Warranty Void
21774,2022-10-29,295777,Paid Repaired
21775,2024-12-04,461970,Warranty Void
21776,2022-10-23,366723,Warranty Void
21777,2022-05-13,674659,Warranty Void
21778,2022-08-14,572681,Paid Repaired
21779,2022-09-02,427961,Warranty Void
21780,2023-10-03,625655,Paid Repaired
21781,2022-04-13,744456,Paid Repaired
21782,2024-12-19,735363,Warranty Void
21783,2023-07-30,659274,Warranty Void
21784,2024-09-18,540586,Paid Repaired
21785,2022-06-23,308903,Paid Repaired
21786,2023-07-15,332457,Paid Repaired
21787,2023-06-21,643836,Paid Repaired
21788,2024-03-27,33013,Paid Repaired
21789,2023-08-25,411510,Paid Repaired
21790,2022-10-09,20403,Paid Repaired
21791,2024-08-31,830627,Warranty Void
21792,2022-09-27,429760,Paid Repaired
21793,2024-05-09,575839,Paid Repaired
21794,2024-04-21,131763,Paid Repaired
21795,2024-06-20,708047,Paid Repaired
21796,2024-07-09,16850,Paid Repaired
21797,2022-12-09,519660,Paid Repaired
21798,2024-10-25,834899,Warranty Void
21799,2022-03-01,133509,Warranty Void
21800,2022-05-02,733409,Warranty Void
21801,2024-07-18,50447,Paid Repaired
21802,2022-03-11,664580,Paid Repaired
21803,2025-01-08,185031,Warranty Void
21804,2024-08-14,523172,Paid Repaired
21805,2022-04-04,216103,Paid Repaired
21806,2025-02-10,829223,Paid Repaired
21807,2022-12-28,567687,Paid Repaired
21808,2024-01-26,683217,Warranty Void
21809,2022-06-24,305357,Paid Repaired
21810,2022-09-02,777444,Paid Repaired
21811,2025-01-07,644231,Paid Repaired
21812,2025-01-26,326321,Paid Repaired
21813,2024-07-14,297265,Paid Repaired
21814,2023-02-26,467270,Paid Repaired
21815,2024-06-07,655882,Warranty Void
21816,2022-08-07,138477,Paid Repaired
21817,2022-03-16,258683,Paid Repaired
21818,2022-07-31,567589,Paid Repaired
21819,2025-02-25,795359,Paid Repaired
21820,2022-10-25,658540,Paid Repaired
21821,2025-02-04,683604,Paid Repaired
21822,2023-04-24,202146,Paid Repaired
21823,2023-09-23,64209,Paid Repaired
21824,2022-09-04,837097,Paid Repaired
21825,2024-06-10,31465,Warranty Void
21826,2024-08-17,588421,Paid Repaired
21827,2024-12-08,881735,Warranty Void
21828,2023-06-09,216685,Paid Repaired
21829,2023-07-17,277523,Paid Repaired
21830,2022-07-10,698280,Paid Repaired
21831,2023-02-04,870681,Paid Repaired
21832,2024-01-19,25150,Warranty Void
21833,2025-01-21,757275,Warranty Void
21834,2024-05-15,834756,Paid Repaired
21835,2023-03-21,565904,Paid Repaired
21836,2024-11-16,33533,Paid Repaired
21837,2023-10-10,59626,Paid Repaired
21838,2025-01-22,655683,Warranty Void
21839,2023-03-06,760632,Paid Repaired
21840,2023-08-07,227539,Warranty Void
21841,2024-04-03,478951,Paid Repaired
21842,2024-05-07,844068,Warranty Void
21843,2023-05-01,716608,Paid Repaired
21844,2024-01-30,697767,Paid Repaired
21845,2024-04-15,255874,Warranty Void
21846,2022-10-26,254486,Paid Repaired
21847,2024-07-12,335980,Paid Repaired
21848,2023-06-11,580990,Paid Repaired
21849,2024-01-27,840363,Paid Repaired
21850,2022-12-26,793377,Paid Repaired
21851,2023-03-22,261096,Paid Repaired
21852,2023-04-29,868631,Paid Repaired
21853,2024-03-08,826157,Paid Repaired
21854,2023-12-01,641656,Paid Repaired
21855,2025-01-04,691186,Paid Repaired
21856,2023-11-03,717900,Paid Repaired
21857,2025-02-23,697571,Paid Repaired
21858,2022-03-07,601970,Paid Repaired
21859,2022-12-20,381475,Paid Repaired
21860,2022-09-27,229250,Paid Repaired
21861,2023-11-30,790076,Paid Repaired
21862,2022-12-02,55293,Paid Repaired
21863,2024-08-18,381904,Paid Repaired
21864,2023-01-02,594920,Paid Repaired
21865,2024-10-23,802247,Paid Repaired
21866,2023-12-08,850217,Warranty Void
21867,2024-07-27,80837,Paid Repaired
21868,2024-04-12,444559,Paid Repaired
21869,2022-04-18,364259,Warranty Void
21870,2024-12-01,412042,Paid Repaired
21871,2024-07-14,432920,Paid Repaired
21872,2024-06-24,240835,Paid Repaired
21873,2023-12-10,590405,Paid Repaired
21874,2022-03-30,589507,Paid Repaired
21875,2024-08-04,662505,Warranty Void
21876,2022-06-01,215882,Paid Repaired
21877,2022-11-02,823706,Paid Repaired
21878,2024-08-07,217567,Paid Repaired
21879,2024-05-11,390316,Paid Repaired
21880,2024-01-12,477339,Paid Repaired
21881,2022-09-14,569287,Paid Repaired
21882,2022-09-17,566382,Paid Repaired
21883,2022-12-12,33306,Paid Repaired
21884,2024-02-02,717805,Paid Repaired
21885,2023-11-19,436696,Paid Repaired
21886,2024-08-29,682150,Paid Repaired
21887,2022-06-22,836291,Paid Repaired
21888,2023-03-02,106673,Warranty Void
21889,2024-07-09,136787,Paid Repaired
21890,2024-08-30,586515,Paid Repaired
21891,2024-03-12,614262,Paid Repaired
21892,2023-03-14,716380,Paid Repaired
21893,2023-05-01,849630,Warranty Void
21894,2025-01-24,665956,Paid Repaired
21895,2024-01-08,803057,Paid Repaired
21896,2022-03-15,593997,Paid Repaired
21897,2023-04-21,195707,Paid Repaired
21898,2025-02-05,684897,Paid Repaired
21899,2023-11-21,95699,Warranty Void
21900,2023-02-13,710559,Paid Repaired
21901,2023-04-08,641781,Paid Repaired
21902,2023-01-15,745861,Paid Repaired
21903,2022-03-10,209647,Paid Repaired
21904,2022-05-17,395167,Warranty Void
21905,2025-01-25,288278,Paid Repaired
21906,2024-05-27,511068,Paid Repaired
21907,2024-02-06,259857,Paid Repaired
21908,2025-02-01,646299,Paid Repaired
21909,2023-01-04,442087,Paid Repaired
21910,2023-02-05,349275,Paid Repaired
21911,2023-10-06,887080,Paid Repaired
21912,2024-06-12,286236,Paid Repaired
21913,2024-02-24,543575,Paid Repaired
21914,2023-07-04,503736,Paid Repaired
21915,2025-02-27,136310,Paid Repaired
21916,2024-10-21,407018,Paid Repaired
21917,2024-11-07,380572,Paid Repaired
21918,2023-03-21,351264,Paid Repaired
21919,2022-10-25,839289,Paid Repaired
21920,2024-04-07,388956,Paid Repaired
21921,2024-06-06,452895,Paid Repaired
21922,2023-03-06,668125,Paid Repaired
21923,2024-08-27,681831,Paid Repaired
21924,2022-07-22,556531,Paid Repaired
21925,2023-11-17,652548,Paid Repaired
21926,2024-03-11,190034,Paid Repaired
21927,2024-07-23,851755,Paid Repaired
21928,2024-10-20,362347,Paid Repaired
21929,2023-09-02,837344,Paid Repaired
21930,2023-04-18,364491,Paid Repaired
21931,2023-11-03,872453,Paid Repaired
21932,2022-03-05,833691,Paid Repaired
21933,2024-03-23,544585,Paid Repaired
21934,2023-11-19,431671,Paid Repaired
21935,2023-09-09,19170,Paid Repaired
21936,2023-05-20,548509,Paid Repaired
21937,2022-10-06,291994,Paid Repaired
21938,2023-01-01,143650,Paid Repaired
21939,2023-08-01,770847,Paid Repaired
21940,2022-08-30,842292,Paid Repaired
21941,2024-12-29,620070,Paid Repaired
21942,2024-05-29,105029,Warranty Void
21943,2024-03-05,106469,Paid Repaired
21944,2024-06-20,347316,Paid Repaired
21945,2022-12-02,591247,Paid Repaired
21946,2022-09-16,744250,Paid Repaired
21947,2024-10-28,107911,Paid Repaired
21948,2023-02-11,153344,Paid Repaired
21949,2023-05-21,319882,Warranty Void
21950,2024-09-29,291732,Paid Repaired
21951,2023-01-28,87269,Paid Repaired
21952,2022-03-17,642902,Paid Repaired
21953,2022-11-13,298752,Paid Repaired
21954,2025-01-11,819287,Paid Repaired
21955,2023-07-09,738883,Warranty Void
21956,2022-07-30,486362,Warranty Void
21957,2023-08-01,318303,Paid Repaired
21958,2024-10-31,534248,Paid Repaired
21959,2023-05-04,147883,Warranty Void
21960,2023-07-10,159317,Paid Repaired
21961,2022-06-30,8892,Warranty Void
21962,2023-08-20,330194,Paid Repaired
21963,2023-10-17,792423,Paid Repaired
21964,2023-08-17,278484,Warranty Void
21965,2024-11-08,26558,Warranty Void
21966,2023-03-11,587017,Paid Repaired
21967,2024-09-06,605799,Paid Repaired
21968,2022-08-24,877504,Paid Repaired
21969,2022-03-25,898381,Paid Repaired
21970,2022-07-23,786565,Paid Repaired
21971,2024-01-30,597246,Warranty Void
21972,2022-10-05,199544,Paid Repaired
21973,2023-11-16,851340,Paid Repaired
21974,2023-01-11,486683,Paid Repaired
21975,2022-04-29,568464,Warranty Void
21976,2022-11-20,272214,Paid Repaired
21977,2023-05-05,224227,Paid Repaired
21978,2024-09-23,856702,Paid Repaired
21979,2023-03-24,187938,Paid Repaired
21980,2023-02-25,542040,Paid Repaired
21981,2023-01-14,757431,Warranty Void
21982,2022-03-19,728717,Paid Repaired
21983,2024-05-09,58443,Warranty Void
21984,2024-01-10,523426,Paid Repaired
21985,2022-05-01,327643,Paid Repaired
21986,2024-10-18,455525,Warranty Void
21987,2023-04-24,893200,Paid Repaired
21988,2023-08-04,443866,Warranty Void
21989,2022-10-17,541810,Paid Repaired
21990,2024-08-26,656558,Paid Repaired
21991,2023-05-30,754440,Paid Repaired
21992,2024-09-13,91217,Warranty Void
21993,2023-12-17,484573,Paid Repaired
21994,2024-03-20,707172,Paid Repaired
21995,2023-12-18,342384,Paid Repaired
21996,2024-05-01,319481,Paid Repaired
21997,2023-09-20,117644,Paid Repaired
21998,2023-06-27,177243,Paid Repaired
21999,2024-12-08,742849,Warranty Void
22000,2024-03-06,396944,Paid Repaired
22001,2025-02-03,467662,Warranty Void
22002,2024-09-26,188018,Paid Repaired
22003,2024-12-03,894156,Paid Repaired
22004,2023-03-01,840696,Paid Repaired
22005,2023-11-24,246385,Paid Repaired
22006,2025-01-20,523980,Paid Repaired
22007,2022-04-01,7262,Paid Repaired
22008,2022-09-11,301381,Paid Repaired
22009,2023-09-20,898869,Warranty Void
22010,2023-06-09,539661,Paid Repaired
22011,2022-03-26,824270,Warranty Void
22012,2024-01-09,189310,Paid Repaired
22013,2024-01-23,820234,Warranty Void
22014,2023-12-25,495341,Warranty Void
22015,2024-06-26,76637,Paid Repaired
22016,2022-07-31,180636,Paid Repaired
22017,2023-09-22,464607,Warranty Void
22018,2023-04-19,145457,Paid Repaired
22019,2024-09-05,276250,Paid Repaired
22020,2023-06-23,876633,Paid Repaired
22021,2024-07-29,476970,Paid Repaired
22022,2022-08-11,267167,Warranty Void
22023,2024-10-22,732746,Paid Repaired
22024,2023-04-03,556924,Paid Repaired
22025,2024-07-15,763013,Paid Repaired
22026,2024-01-12,331181,Paid Repaired
22027,2022-10-25,696605,Paid Repaired
22028,2024-11-25,221263,Paid Repaired
22029,2025-01-18,807649,Paid Repaired
22030,2022-03-09,762798,Paid Repaired
22031,2022-09-23,495788,Paid Repaired
22032,2023-06-05,238997,Paid Repaired
22033,2022-09-10,559821,Paid Repaired
22034,2023-02-21,233030,Paid Repaired
22035,2023-06-18,151338,Warranty Void
22036,2023-10-03,502592,Warranty Void
22037,2022-07-15,149662,Paid Repaired
22038,2024-05-27,807465,Paid Repaired
22039,2022-11-17,426943,Paid Repaired
22040,2023-09-17,850826,Paid Repaired
22041,2024-12-22,152308,Paid Repaired
22042,2025-02-19,138940,Warranty Void
22043,2022-11-20,678423,Paid Repaired
22044,2024-02-26,147876,Warranty Void
22045,2024-03-09,122549,Paid Repaired
22046,2023-08-03,466768,Paid Repaired
22047,2023-05-17,615365,Paid Repaired
22048,2024-12-18,417807,Warranty Void
22049,2023-10-17,563747,Paid Repaired
22050,2023-10-27,825251,Warranty Void
22051,2024-08-14,378358,Paid Repaired
22052,2024-09-02,95561,Paid Repaired
22053,2022-09-05,71333,Paid Repaired
22054,2025-02-28,371437,Paid Repaired
22055,2022-03-07,553458,Paid Repaired
22056,2024-04-24,327888,Paid Repaired
22057,2023-06-21,290302,Paid Repaired
22058,2022-12-13,631406,Paid Repaired
22059,2022-12-29,43619,Paid Repaired
22060,2023-07-12,21289,Paid Repaired
22061,2024-12-25,379184,Warranty Void
22062,2024-01-03,777566,Paid Repaired
22063,2025-01-23,726077,Paid Repaired
22064,2023-09-20,606558,Paid Repaired
22065,2023-12-28,212451,Paid Repaired
22066,2023-02-13,35380,Paid Repaired
22067,2024-05-28,413727,Paid Repaired
22068,2023-03-15,77260,Paid Repaired
22069,2023-01-01,550604,Paid Repaired
22070,2023-06-20,714318,Paid Repaired
22071,2023-08-14,797384,Paid Repaired
22072,2022-06-13,713456,Paid Repaired
22073,2022-08-25,637563,Paid Repaired
22074,2024-07-28,519699,Warranty Void
22075,2023-11-18,512108,Paid Repaired
22076,2022-03-06,669023,Paid Repaired
22077,2024-01-27,379891,Paid Repaired
22078,2024-08-26,591153,Warranty Void
22079,2024-10-14,670346,Warranty Void
22080,2022-04-07,686114,Warranty Void
22081,2023-04-09,477667,Paid Repaired
22082,2023-12-10,440635,Paid Repaired
22083,2022-07-18,685636,Paid Repaired
22084,2024-06-12,627633,Paid Repaired
22085,2022-10-19,494865,Paid Repaired
22086,2024-01-02,287931,Paid Repaired
22087,2025-01-25,865529,Warranty Void
22088,2022-11-03,811537,Paid Repaired
22089,2024-01-04,504443,Paid Repaired
22090,2023-03-29,733906,Paid Repaired
22091,2022-06-05,547800,Paid Repaired
22092,2024-04-10,155663,Paid Repaired
22093,2024-07-01,70455,Paid Repaired
22094,2024-08-09,523788,Paid Repaired
22095,2023-08-22,538517,Paid Repaired
22096,2023-05-27,438549,Paid Repaired
22097,2023-02-11,243318,Paid Repaired
22098,2023-12-30,432271,Paid Repaired
22099,2023-11-15,255681,Paid Repaired
22100,2023-02-19,796006,Paid Repaired
22101,2024-08-19,862096,Paid Repaired
22102,2022-06-16,75287,Paid Repaired
22103,2022-03-10,735221,Paid Repaired
22104,2022-03-17,264421,Paid Repaired
22105,2023-07-28,92116,Warranty Void
22106,2022-10-14,302430,Paid Repaired
22107,2022-06-27,463394,Paid Repaired
22108,2024-12-09,606556,Paid Repaired
22109,2023-03-10,85875,Paid Repaired
22110,2024-03-28,181799,Paid Repaired
22111,2022-10-09,871703,Paid Repaired
22112,2024-05-19,271843,Paid Repaired
22113,2023-07-10,623317,Warranty Void
22114,2025-02-07,436118,Paid Repaired
22115,2022-05-07,789355,Paid Repaired
22116,2022-07-04,474844,Paid Repaired
22117,2022-06-07,814505,Paid Repaired
22118,2022-07-25,4572,Paid Repaired
22119,2022-04-08,857753,Paid Repaired
22120,2022-07-16,352504,Paid Repaired
22121,2022-04-22,805189,Paid Repaired
22122,2024-11-22,629402,Warranty Void
22123,2025-01-03,479262,Warranty Void
22124,2024-09-03,322735,Paid Repaired
22125,2024-04-10,467927,Paid Repaired
22126,2023-03-18,690903,Paid Repaired
22127,2024-02-12,507693,Paid Repaired
22128,2024-08-31,532321,Paid Repaired
22129,2025-01-30,450666,Paid Repaired
22130,2024-09-25,649921,Paid Repaired
22131,2023-03-16,243098,Warranty Void
22132,2022-10-03,830547,Paid Repaired
22133,2023-06-11,168924,Paid Repaired
22134,2024-06-16,331033,Warranty Void
22135,2023-05-16,353664,Paid Repaired
22136,2022-08-27,437108,Paid Repaired
22137,2024-01-14,244517,Paid Repaired
22138,2024-03-27,516259,Paid Repaired
22139,2023-07-22,334152,Paid Repaired
22140,2024-04-16,88917,Paid Repaired
22141,2025-02-20,168433,Paid Repaired
22142,2024-12-19,597860,Paid Repaired
22143,2023-11-19,147291,Warranty Void
22144,2024-10-15,103022,Warranty Void
22145,2022-11-21,76358,Paid Repaired
22146,2022-06-03,137462,Paid Repaired
22147,2022-11-01,406033,Paid Repaired
22148,2022-09-24,530248,Paid Repaired
22149,2024-04-21,483184,Paid Repaired
22150,2023-07-02,392727,Paid Repaired
22151,2022-05-08,417778,Paid Repaired
22152,2022-07-06,329452,Paid Repaired
22153,2023-03-19,168441,Paid Repaired
22154,2022-04-22,534916,Warranty Void
22155,2022-12-28,743982,Paid Repaired
22156,2023-02-21,835780,Paid Repaired
22157,2024-06-17,442624,Paid Repaired
22158,2024-08-11,655887,Paid Repaired
22159,2022-08-21,136478,Paid Repaired
22160,2022-09-05,433098,Paid Repaired
22161,2022-05-09,547259,Paid Repaired
22162,2024-06-04,38007,Warranty Void
22163,2024-12-19,496306,Paid Repaired
22164,2022-05-05,612094,Paid Repaired
22165,2022-04-17,465394,Paid Repaired
22166,2022-10-05,317584,Paid Repaired
22167,2024-10-04,509181,Paid Repaired
22168,2024-05-29,463399,Paid Repaired
22169,2022-09-19,275048,Paid Repaired
22170,2022-12-25,811563,Warranty Void
22171,2023-10-25,106993,Paid Repaired
22172,2022-07-25,156102,Warranty Void
22173,2024-06-12,319339,Paid Repaired
22174,2023-02-06,370313,Warranty Void
22175,2023-09-24,369676,Warranty Void
22176,2024-07-18,306866,Warranty Void
22177,2023-01-30,449069,Paid Repaired
22178,2024-04-25,31348,Paid Repaired
22179,2023-05-02,328268,Warranty Void
22180,2024-02-11,226708,Paid Repaired
22181,2023-09-02,302764,Paid Repaired
22182,2024-09-21,860030,Paid Repaired
22183,2025-01-21,252537,Warranty Void
22184,2022-10-11,491426,Paid Repaired
22185,2023-02-02,403539,Paid Repaired
22186,2025-01-04,701079,Paid Repaired
22187,2022-07-25,409364,Paid Repaired
22188,2023-11-04,573729,Paid Repaired
22189,2023-06-29,323286,Warranty Void
22190,2023-02-19,243850,Paid Repaired
22191,2022-09-02,244597,Warranty Void
22192,2024-01-03,896918,Warranty Void
22193,2024-06-17,602234,Paid Repaired
22194,2022-07-28,290509,Paid Repaired
22195,2023-10-13,264662,Paid Repaired
22196,2022-07-30,836964,Warranty Void
22197,2023-07-07,645332,Paid Repaired
22198,2025-01-20,40129,Paid Repaired
22199,2024-07-21,640101,Paid Repaired
22200,2024-04-27,8773,Paid Repaired
22201,2024-01-02,238821,Paid Repaired
22202,2023-11-25,554538,Warranty Void
22203,2024-05-18,154284,Warranty Void
22204,2024-09-30,373184,Paid Repaired
22205,2022-05-17,63534,Paid Repaired
22206,2024-12-14,398072,Paid Repaired
22207,2024-08-18,627137,Warranty Void
22208,2024-12-06,719507,Paid Repaired
22209,2023-01-04,630967,Paid Repaired
22210,2022-07-06,595501,Paid Repaired
22211,2024-06-07,221163,Paid Repaired
22212,2022-10-10,392726,Paid Repaired
22213,2022-12-20,344644,Paid Repaired
22214,2022-10-01,569861,Paid Repaired
22215,2024-02-05,676876,Paid Repaired
22216,2025-01-10,578139,Paid Repaired
22217,2022-03-23,395624,Paid Repaired
22218,2022-08-13,158371,Paid Repaired
22219,2025-01-18,312828,Paid Repaired
22220,2023-01-04,164890,Paid Repaired
22221,2024-11-04,84677,Paid Repaired
22222,2024-06-24,402193,Paid Repaired
22223,2024-10-25,335684,Paid Repaired
22224,2024-11-14,668333,Paid Repaired
22225,2024-12-08,352531,Warranty Void
22226,2023-04-19,653511,Warranty Void
22227,2023-12-08,460543,Warranty Void
22228,2023-10-25,747334,Paid Repaired
22229,2023-06-16,758401,Warranty Void
22230,2024-02-01,125060,Paid Repaired
22231,2025-02-26,377831,Paid Repaired
22232,2023-12-09,756114,Paid Repaired
22233,2022-09-19,207640,Paid Repaired
22234,2022-04-24,264483,Paid Repaired
22235,2022-04-28,726770,Paid Repaired
22236,2023-06-10,83182,Paid Repaired
22237,2024-06-06,172229,Paid Repaired
22238,2024-09-28,183949,Paid Repaired
22239,2023-03-20,557566,Paid Repaired
22240,2024-12-03,55702,Paid Repaired
22241,2023-09-08,277098,Paid Repaired
22242,2023-06-15,736923,Paid Repaired
22243,2024-09-27,660786,Paid Repaired
22244,2022-05-14,627500,Warranty Void
22245,2025-02-24,176148,Paid Repaired
22246,2022-05-20,439251,Paid Repaired
22247,2025-01-07,845629,Paid Repaired
22248,2022-09-14,829246,Paid Repaired
22249,2024-01-29,401061,Paid Repaired
22250,2024-08-10,683374,Paid Repaired
22251,2023-01-18,191806,Paid Repaired
22252,2022-09-03,746943,Paid Repaired
22253,2023-10-24,325547,Paid Repaired
